path,rec_id,label
32898_1.pkl,32898,fulica atra
32898_0.pkl,32898,fulica atra
48486_4.pkl,48486,hydroprogne caspia
48486_5.pkl,48486,hydroprogne caspia
48486_6.pkl,48486,hydroprogne caspia
48486_1.pkl,48486,hydroprogne caspia
48486_3.pkl,48486,hydroprogne caspia
48486_2.pkl,48486,hydroprogne caspia
48486_0.pkl,48486,hydroprogne caspia
181176_7.pkl,181176,phylloscopus fuscatus
181176_1.pkl,181176,phylloscopus fuscatus
181176_0.pkl,181176,phylloscopus fuscatus
181176_4.pkl,181176,phylloscopus fuscatus
181176_5.pkl,181176,phylloscopus fuscatus
181176_3.pkl,181176,phylloscopus fuscatus
181176_6.pkl,181176,phylloscopus fuscatus
181176_2.pkl,181176,phylloscopus fuscatus
49407_2.pkl,49407,sterna hirundo
49407_0.pkl,49407,sterna hirundo
49407_1.pkl,49407,sterna hirundo
49407_3.pkl,49407,sterna hirundo
49407_4.pkl,49407,sterna hirundo
443059_0.pkl,443059,turdus migratorius
443059_3.pkl,443059,turdus migratorius
443059_4.pkl,443059,turdus migratorius
443059_1.pkl,443059,turdus migratorius
443059_2.pkl,443059,turdus migratorius
443059_5.pkl,443059,turdus migratorius
18712_1.pkl,18712,nycticorax nycticorax
18712_0.pkl,18712,nycticorax nycticorax
18712_2.pkl,18712,nycticorax nycticorax
393503_1.pkl,393503,falco naumanni
393503_0.pkl,393503,falco naumanni
393503_2.pkl,393503,falco naumanni
368148_9.pkl,368148,apus pallidus
368148_0.pkl,368148,apus pallidus
368148_7.pkl,368148,apus pallidus
368148_6.pkl,368148,apus pallidus
368148_4.pkl,368148,apus pallidus
368148_8.pkl,368148,apus pallidus
368148_10.pkl,368148,apus pallidus
368148_1.pkl,368148,apus pallidus
368148_3.pkl,368148,apus pallidus
368148_11.pkl,368148,apus pallidus
368148_2.pkl,368148,apus pallidus
368148_5.pkl,368148,apus pallidus
209005_1.pkl,209005,sylvia borin
209005_0.pkl,209005,sylvia borin
209005_2.pkl,209005,sylvia borin
209005_5.pkl,209005,sylvia borin
209005_4.pkl,209005,sylvia borin
209005_3.pkl,209005,sylvia borin
272945_2.pkl,272945,fringilla montifringilla
272945_0.pkl,272945,fringilla montifringilla
272945_1.pkl,272945,fringilla montifringilla
341737_1.pkl,341737,streptopelia turtur
341737_3.pkl,341737,streptopelia turtur
341737_0.pkl,341737,streptopelia turtur
341737_2.pkl,341737,streptopelia turtur
249858_1.pkl,249858,ficedula hypoleuca
249858_0.pkl,249858,ficedula hypoleuca
249858_3.pkl,249858,ficedula hypoleuca
249858_2.pkl,249858,ficedula hypoleuca
42989_14.pkl,42989,phalaropus fulicarius
42989_11.pkl,42989,phalaropus fulicarius
42989_6.pkl,42989,phalaropus fulicarius
42989_5.pkl,42989,phalaropus fulicarius
42989_10.pkl,42989,phalaropus fulicarius
42989_1.pkl,42989,phalaropus fulicarius
42989_0.pkl,42989,phalaropus fulicarius
42989_8.pkl,42989,phalaropus fulicarius
42989_3.pkl,42989,phalaropus fulicarius
42989_4.pkl,42989,phalaropus fulicarius
42989_15.pkl,42989,phalaropus fulicarius
42989_12.pkl,42989,phalaropus fulicarius
42989_7.pkl,42989,phalaropus fulicarius
42989_2.pkl,42989,phalaropus fulicarius
42989_9.pkl,42989,phalaropus fulicarius
42989_13.pkl,42989,phalaropus fulicarius
340030_2.pkl,340030,columba oenas
340030_0.pkl,340030,columba oenas
340030_3.pkl,340030,columba oenas
340030_5.pkl,340030,columba oenas
340030_4.pkl,340030,columba oenas
340030_1.pkl,340030,columba oenas
132826_2.pkl,132826,vireo flavifrons
132826_1.pkl,132826,vireo flavifrons
132826_4.pkl,132826,vireo flavifrons
132826_0.pkl,132826,vireo flavifrons
132826_3.pkl,132826,vireo flavifrons
44902_6.pkl,44902,tringa erythropus
44902_0.pkl,44902,tringa erythropus
44902_1.pkl,44902,tringa erythropus
44902_3.pkl,44902,tringa erythropus
44902_9.pkl,44902,tringa erythropus
44902_2.pkl,44902,tringa erythropus
44902_7.pkl,44902,tringa erythropus
44902_5.pkl,44902,tringa erythropus
44902_4.pkl,44902,tringa erythropus
44902_8.pkl,44902,tringa erythropus
130925_3.pkl,130925,lanius senator
130925_4.pkl,130925,lanius senator
130925_0.pkl,130925,lanius senator
130925_2.pkl,130925,lanius senator
130925_1.pkl,130925,lanius senator
209232_0.pkl,209232,sylvia nisoria
209232_1.pkl,209232,sylvia nisoria
209232_2.pkl,209232,sylvia nisoria
6243_1.pkl,6243,anas platyrhynchos
6243_0.pkl,6243,anas platyrhynchos
7082_1.pkl,7082,aythya fuligula
7082_3.pkl,7082,aythya fuligula
7082_7.pkl,7082,aythya fuligula
7082_4.pkl,7082,aythya fuligula
7082_9.pkl,7082,aythya fuligula
7082_5.pkl,7082,aythya fuligula
7082_2.pkl,7082,aythya fuligula
7082_0.pkl,7082,aythya fuligula
7082_6.pkl,7082,aythya fuligula
7082_8.pkl,7082,aythya fuligula
41182_2.pkl,41182,calidris minutilla
41182_0.pkl,41182,calidris minutilla
41182_1.pkl,41182,calidris minutilla
16428_3.pkl,16428,podiceps grisegena
16428_6.pkl,16428,podiceps grisegena
16428_4.pkl,16428,podiceps grisegena
16428_5.pkl,16428,podiceps grisegena
16428_1.pkl,16428,podiceps grisegena
16428_0.pkl,16428,podiceps grisegena
16428_2.pkl,16428,podiceps grisegena
341724_0.pkl,341724,streptopelia turtur
341724_2.pkl,341724,streptopelia turtur
341724_1.pkl,341724,streptopelia turtur
341724_3.pkl,341724,streptopelia turtur
39896_2.pkl,39896,limosa lapponica
39896_3.pkl,39896,limosa lapponica
39896_0.pkl,39896,limosa lapponica
39896_1.pkl,39896,limosa lapponica
439919_1.pkl,439919,turdus viscivorus
439919_0.pkl,439919,turdus viscivorus
439919_2.pkl,439919,turdus viscivorus
439919_3.pkl,439919,turdus viscivorus
439919_4.pkl,439919,turdus viscivorus
37493_1.pkl,37493,charadrius hiaticula
37493_0.pkl,37493,charadrius hiaticula
286772_1.pkl,286772,emberiza calandra
286772_3.pkl,286772,emberiza calandra
286772_2.pkl,286772,emberiza calandra
286772_0.pkl,286772,emberiza calandra
49031_1.pkl,49031,sternula albifrons
49031_0.pkl,49031,sternula albifrons
43065_3.pkl,43065,actitis hypoleucos
43065_1.pkl,43065,actitis hypoleucos
43065_2.pkl,43065,actitis hypoleucos
43065_4.pkl,43065,actitis hypoleucos
43065_0.pkl,43065,actitis hypoleucos
361314_1.pkl,361314,athene noctua
361314_0.pkl,361314,athene noctua
361314_2.pkl,361314,athene noctua
4968_2.pkl,4968,tadorna ferruginea
4968_4.pkl,4968,tadorna ferruginea
4968_7.pkl,4968,tadorna ferruginea
4968_3.pkl,4968,tadorna ferruginea
4968_5.pkl,4968,tadorna ferruginea
4968_1.pkl,4968,tadorna ferruginea
4968_9.pkl,4968,tadorna ferruginea
4968_0.pkl,4968,tadorna ferruginea
4968_6.pkl,4968,tadorna ferruginea
4968_8.pkl,4968,tadorna ferruginea
11255_10.pkl,11255,tetrao urogallus
11255_7.pkl,11255,tetrao urogallus
11255_6.pkl,11255,tetrao urogallus
11255_13.pkl,11255,tetrao urogallus
11255_4.pkl,11255,tetrao urogallus
11255_9.pkl,11255,tetrao urogallus
11255_2.pkl,11255,tetrao urogallus
11255_5.pkl,11255,tetrao urogallus
11255_0.pkl,11255,tetrao urogallus
11255_12.pkl,11255,tetrao urogallus
11255_3.pkl,11255,tetrao urogallus
11255_14.pkl,11255,tetrao urogallus
11255_8.pkl,11255,tetrao urogallus
11255_11.pkl,11255,tetrao urogallus
11255_1.pkl,11255,tetrao urogallus
401651_2.pkl,401651,psittacula krameri
401651_1.pkl,401651,psittacula krameri
401651_0.pkl,401651,psittacula krameri
43818_2.pkl,43818,tringa flavipes
43818_3.pkl,43818,tringa flavipes
43818_1.pkl,43818,tringa flavipes
43818_0.pkl,43818,tringa flavipes
440081_0.pkl,440081,turdus viscivorus
134533_0.pkl,134533,vireo olivaceus
14766_14.pkl,14766,gavia arctica
14766_13.pkl,14766,gavia arctica
14766_3.pkl,14766,gavia arctica
14766_0.pkl,14766,gavia arctica
14766_1.pkl,14766,gavia arctica
14766_9.pkl,14766,gavia arctica
14766_2.pkl,14766,gavia arctica
14766_6.pkl,14766,gavia arctica
14766_5.pkl,14766,gavia arctica
14766_10.pkl,14766,gavia arctica
14766_11.pkl,14766,gavia arctica
14766_12.pkl,14766,gavia arctica
14766_7.pkl,14766,gavia arctica
14766_4.pkl,14766,gavia arctica
14766_8.pkl,14766,gavia arctica
36178_1.pkl,36178,vanellus vanellus
36178_0.pkl,36178,vanellus vanellus
265440_4.pkl,265440,motacilla citreola
265440_3.pkl,265440,motacilla citreola
265440_1.pkl,265440,motacilla citreola
265440_2.pkl,265440,motacilla citreola
265440_0.pkl,265440,motacilla citreola
252092_3.pkl,252092,phoenicurus phoenicurus
252092_1.pkl,252092,phoenicurus phoenicurus
252092_0.pkl,252092,phoenicurus phoenicurus
252092_2.pkl,252092,phoenicurus phoenicurus
43377_1.pkl,43377,actitis macularius
43377_4.pkl,43377,actitis macularius
43377_2.pkl,43377,actitis macularius
43377_0.pkl,43377,actitis macularius
43377_3.pkl,43377,actitis macularius
43377_5.pkl,43377,actitis macularius
146466_2.pkl,146466,pyrrhocorax pyrrhocorax
146466_0.pkl,146466,pyrrhocorax pyrrhocorax
146466_1.pkl,146466,pyrrhocorax pyrrhocorax
144499_0.pkl,144499,garrulus glandarius
289584_4.pkl,289584,emberiza cia
289584_7.pkl,289584,emberiza cia
289584_3.pkl,289584,emberiza cia
289584_8.pkl,289584,emberiza cia
289584_0.pkl,289584,emberiza cia
289584_5.pkl,289584,emberiza cia
289584_6.pkl,289584,emberiza cia
289584_2.pkl,289584,emberiza cia
289584_1.pkl,289584,emberiza cia
367830_4.pkl,367830,apus apus
367830_2.pkl,367830,apus apus
367830_3.pkl,367830,apus apus
367830_5.pkl,367830,apus apus
367830_1.pkl,367830,apus apus
367830_6.pkl,367830,apus apus
367830_0.pkl,367830,apus apus
164837_8.pkl,164837,panurus biarmicus
164837_0.pkl,164837,panurus biarmicus
164837_4.pkl,164837,panurus biarmicus
164837_10.pkl,164837,panurus biarmicus
164837_9.pkl,164837,panurus biarmicus
164837_5.pkl,164837,panurus biarmicus
164837_2.pkl,164837,panurus biarmicus
164837_1.pkl,164837,panurus biarmicus
164837_7.pkl,164837,panurus biarmicus
164837_6.pkl,164837,panurus biarmicus
164837_3.pkl,164837,panurus biarmicus
183471_1.pkl,183471,phylloscopus collybita
183471_0.pkl,183471,phylloscopus collybita
183471_2.pkl,183471,phylloscopus collybita
253128_1.pkl,253128,saxicola rubetra
253128_0.pkl,253128,saxicola rubetra
253128_2.pkl,253128,saxicola rubetra
20924_4.pkl,20924,pandion haliaetus
20924_7.pkl,20924,pandion haliaetus
20924_3.pkl,20924,pandion haliaetus
20924_1.pkl,20924,pandion haliaetus
20924_9.pkl,20924,pandion haliaetus
20924_5.pkl,20924,pandion haliaetus
20924_0.pkl,20924,pandion haliaetus
20924_2.pkl,20924,pandion haliaetus
20924_8.pkl,20924,pandion haliaetus
20924_6.pkl,20924,pandion haliaetus
47463_3.pkl,47463,larus marinus
47463_1.pkl,47463,larus marinus
47463_2.pkl,47463,larus marinus
47463_4.pkl,47463,larus marinus
47463_0.pkl,47463,larus marinus
47463_5.pkl,47463,larus marinus
233026_0.pkl,233026,certhia familiaris
233026_2.pkl,233026,certhia familiaris
233026_1.pkl,233026,certhia familiaris
44851_2.pkl,44851,tringa erythropus
44851_7.pkl,44851,tringa erythropus
44851_13.pkl,44851,tringa erythropus
44851_14.pkl,44851,tringa erythropus
44851_12.pkl,44851,tringa erythropus
44851_8.pkl,44851,tringa erythropus
44851_9.pkl,44851,tringa erythropus
44851_6.pkl,44851,tringa erythropus
44851_1.pkl,44851,tringa erythropus
44851_0.pkl,44851,tringa erythropus
44851_10.pkl,44851,tringa erythropus
44851_4.pkl,44851,tringa erythropus
44851_5.pkl,44851,tringa erythropus
44851_11.pkl,44851,tringa erythropus
44851_3.pkl,44851,tringa erythropus
149675_0.pkl,149675,corvus corax
433035_1.pkl,433035,turdus torquatus
433035_3.pkl,433035,turdus torquatus
433035_4.pkl,433035,turdus torquatus
433035_5.pkl,433035,turdus torquatus
433035_0.pkl,433035,turdus torquatus
433035_6.pkl,433035,turdus torquatus
433035_2.pkl,433035,turdus torquatus
129890_2.pkl,129890,lanius cristatus
129890_4.pkl,129890,lanius cristatus
129890_0.pkl,129890,lanius cristatus
129890_5.pkl,129890,lanius cristatus
129890_1.pkl,129890,lanius cristatus
129890_3.pkl,129890,lanius cristatus
180158_0.pkl,180158,phylloscopus humei
180158_1.pkl,180158,phylloscopus humei
180158_2.pkl,180158,phylloscopus humei
189741_2.pkl,189741,acrocephalus melanopogon
189741_5.pkl,189741,acrocephalus melanopogon
189741_3.pkl,189741,acrocephalus melanopogon
189741_4.pkl,189741,acrocephalus melanopogon
189741_1.pkl,189741,acrocephalus melanopogon
189741_0.pkl,189741,acrocephalus melanopogon
189741_6.pkl,189741,acrocephalus melanopogon
189741_9.pkl,189741,acrocephalus melanopogon
189741_10.pkl,189741,acrocephalus melanopogon
189741_7.pkl,189741,acrocephalus melanopogon
189741_8.pkl,189741,acrocephalus melanopogon
189741_11.pkl,189741,acrocephalus melanopogon
18230_6.pkl,18230,botaurus stellaris
18230_3.pkl,18230,botaurus stellaris
18230_2.pkl,18230,botaurus stellaris
18230_1.pkl,18230,botaurus stellaris
18230_0.pkl,18230,botaurus stellaris
18230_5.pkl,18230,botaurus stellaris
18230_4.pkl,18230,botaurus stellaris
291622_2.pkl,291622,emberiza bruniceps
291622_8.pkl,291622,emberiza bruniceps
291622_10.pkl,291622,emberiza bruniceps
291622_7.pkl,291622,emberiza bruniceps
291622_16.pkl,291622,emberiza bruniceps
291622_1.pkl,291622,emberiza bruniceps
291622_6.pkl,291622,emberiza bruniceps
291622_12.pkl,291622,emberiza bruniceps
291622_18.pkl,291622,emberiza bruniceps
291622_14.pkl,291622,emberiza bruniceps
291622_4.pkl,291622,emberiza bruniceps
291622_5.pkl,291622,emberiza bruniceps
291622_3.pkl,291622,emberiza bruniceps
291622_9.pkl,291622,emberiza bruniceps
291622_19.pkl,291622,emberiza bruniceps
291622_0.pkl,291622,emberiza bruniceps
291622_11.pkl,291622,emberiza bruniceps
291622_17.pkl,291622,emberiza bruniceps
291622_15.pkl,291622,emberiza bruniceps
291622_13.pkl,291622,emberiza bruniceps
172400_1.pkl,172400,riparia riparia
172400_2.pkl,172400,riparia riparia
172400_0.pkl,172400,riparia riparia
37461_3.pkl,37461,charadrius hiaticula
37461_5.pkl,37461,charadrius hiaticula
37461_2.pkl,37461,charadrius hiaticula
37461_4.pkl,37461,charadrius hiaticula
37461_6.pkl,37461,charadrius hiaticula
37461_1.pkl,37461,charadrius hiaticula
37461_7.pkl,37461,charadrius hiaticula
37461_0.pkl,37461,charadrius hiaticula
49009_0.pkl,49009,sternula albifrons
49009_1.pkl,49009,sternula albifrons
260737_5.pkl,260737,montifringilla nivalis
260737_0.pkl,260737,montifringilla nivalis
260737_3.pkl,260737,montifringilla nivalis
260737_2.pkl,260737,montifringilla nivalis
260737_4.pkl,260737,montifringilla nivalis
260737_1.pkl,260737,montifringilla nivalis
186278_5.pkl,186278,phylloscopus ibericus
186278_1.pkl,186278,phylloscopus ibericus
186278_4.pkl,186278,phylloscopus ibericus
186278_0.pkl,186278,phylloscopus ibericus
186278_2.pkl,186278,phylloscopus ibericus
186278_3.pkl,186278,phylloscopus ibericus
47479_2.pkl,47479,larus marinus
47479_3.pkl,47479,larus marinus
47479_4.pkl,47479,larus marinus
47479_0.pkl,47479,larus marinus
47479_1.pkl,47479,larus marinus
47479_5.pkl,47479,larus marinus
4515_3.pkl,4515,cygnus cygnus
4515_2.pkl,4515,cygnus cygnus
4515_5.pkl,4515,cygnus cygnus
4515_1.pkl,4515,cygnus cygnus
4515_4.pkl,4515,cygnus cygnus
4515_0.pkl,4515,cygnus cygnus
281929_0.pkl,281929,carduelis citrinella
281929_2.pkl,281929,carduelis citrinella
281929_4.pkl,281929,carduelis citrinella
281929_6.pkl,281929,carduelis citrinella
281929_5.pkl,281929,carduelis citrinella
281929_3.pkl,281929,carduelis citrinella
281929_1.pkl,281929,carduelis citrinella
44809_0.pkl,44809,tringa glareola
44809_1.pkl,44809,tringa glareola
266122_0.pkl,266122,motacilla alba
180359_3.pkl,180359,phylloscopus humei
180359_0.pkl,180359,phylloscopus humei
180359_1.pkl,180359,phylloscopus humei
180359_2.pkl,180359,phylloscopus humei
180359_4.pkl,180359,phylloscopus humei
263634_12.pkl,263634,prunella collaris
263634_11.pkl,263634,prunella collaris
263634_0.pkl,263634,prunella collaris
263634_14.pkl,263634,prunella collaris
263634_18.pkl,263634,prunella collaris
263634_19.pkl,263634,prunella collaris
263634_16.pkl,263634,prunella collaris
263634_4.pkl,263634,prunella collaris
263634_15.pkl,263634,prunella collaris
263634_9.pkl,263634,prunella collaris
263634_3.pkl,263634,prunella collaris
263634_2.pkl,263634,prunella collaris
263634_7.pkl,263634,prunella collaris
263634_13.pkl,263634,prunella collaris
263634_8.pkl,263634,prunella collaris
263634_17.pkl,263634,prunella collaris
263634_6.pkl,263634,prunella collaris
263634_10.pkl,263634,prunella collaris
263634_5.pkl,263634,prunella collaris
263634_1.pkl,263634,prunella collaris
172432_0.pkl,172432,riparia riparia
50412_2.pkl,50412,stercorarius longicaudus
50412_4.pkl,50412,stercorarius longicaudus
50412_9.pkl,50412,stercorarius longicaudus
50412_7.pkl,50412,stercorarius longicaudus
50412_0.pkl,50412,stercorarius longicaudus
50412_8.pkl,50412,stercorarius longicaudus
50412_6.pkl,50412,stercorarius longicaudus
50412_3.pkl,50412,stercorarius longicaudus
50412_5.pkl,50412,stercorarius longicaudus
50412_10.pkl,50412,stercorarius longicaudus
50412_1.pkl,50412,stercorarius longicaudus
265277_0.pkl,265277,motacilla flava
29461_1.pkl,29461,rallus aquaticus
29461_3.pkl,29461,rallus aquaticus
29461_0.pkl,29461,rallus aquaticus
29461_2.pkl,29461,rallus aquaticus
290329_0.pkl,290329,emberiza caesia
290329_2.pkl,290329,emberiza caesia
290329_1.pkl,290329,emberiza caesia
184789_0.pkl,184789,phylloscopus collybita
5180_2.pkl,5180,aix galericulata
5180_0.pkl,5180,aix galericulata
5180_1.pkl,5180,aix galericulata
42103_3.pkl,42103,gallinago media
42103_2.pkl,42103,gallinago media
42103_1.pkl,42103,gallinago media
42103_0.pkl,42103,gallinago media
38573_4.pkl,38573,charadrius morinellus
38573_2.pkl,38573,charadrius morinellus
38573_0.pkl,38573,charadrius morinellus
38573_3.pkl,38573,charadrius morinellus
38573_1.pkl,38573,charadrius morinellus
290317_2.pkl,290317,emberiza caesia
290317_0.pkl,290317,emberiza caesia
290317_1.pkl,290317,emberiza caesia
234285_0.pkl,234285,dumetella carolinensis
234285_3.pkl,234285,dumetella carolinensis
234285_1.pkl,234285,dumetella carolinensis
234285_2.pkl,234285,dumetella carolinensis
37295_1.pkl,37295,pluvialis squatarola
37295_0.pkl,37295,pluvialis squatarola
29350_2.pkl,29350,rallus aquaticus
29350_1.pkl,29350,rallus aquaticus
29350_3.pkl,29350,rallus aquaticus
29350_0.pkl,29350,rallus aquaticus
43015_1.pkl,43015,phalaropus fulicarius
43015_0.pkl,43015,phalaropus fulicarius
43015_2.pkl,43015,phalaropus fulicarius
190714_7.pkl,190714,acrocephalus dumetorum
190714_6.pkl,190714,acrocephalus dumetorum
190714_2.pkl,190714,acrocephalus dumetorum
190714_3.pkl,190714,acrocephalus dumetorum
190714_8.pkl,190714,acrocephalus dumetorum
190714_0.pkl,190714,acrocephalus dumetorum
190714_4.pkl,190714,acrocephalus dumetorum
190714_1.pkl,190714,acrocephalus dumetorum
190714_5.pkl,190714,acrocephalus dumetorum
260621_1.pkl,260621,petronia petronia
260621_2.pkl,260621,petronia petronia
260621_0.pkl,260621,petronia petronia
260621_3.pkl,260621,petronia petronia
160067_0.pkl,160067,parus major
160067_1.pkl,160067,parus major
273231_1.pkl,273231,coccothraustes coccothraustes
273231_0.pkl,273231,coccothraustes coccothraustes
40579_0.pkl,40579,calidris temminckii
230919_1.pkl,230919,sitta europaea
230919_0.pkl,230919,sitta europaea
382148_1.pkl,382148,merops apiaster
382148_0.pkl,382148,merops apiaster
382148_2.pkl,382148,merops apiaster
2678_3.pkl,2678,branta bernicla
2678_6.pkl,2678,branta bernicla
2678_8.pkl,2678,branta bernicla
2678_7.pkl,2678,branta bernicla
2678_1.pkl,2678,branta bernicla
2678_2.pkl,2678,branta bernicla
2678_5.pkl,2678,branta bernicla
2678_4.pkl,2678,branta bernicla
2678_0.pkl,2678,branta bernicla
363007_1.pkl,363007,asio otus
363007_0.pkl,363007,asio otus
48155_0.pkl,48155,larus michahellis
48155_1.pkl,48155,larus michahellis
368154_0.pkl,368154,apus pallidus
15887_0.pkl,15887,tachybaptus ruficollis
48833_12.pkl,48833,thalasseus elegans
48833_6.pkl,48833,thalasseus elegans
48833_17.pkl,48833,thalasseus elegans
48833_4.pkl,48833,thalasseus elegans
48833_14.pkl,48833,thalasseus elegans
48833_13.pkl,48833,thalasseus elegans
48833_2.pkl,48833,thalasseus elegans
48833_9.pkl,48833,thalasseus elegans
48833_7.pkl,48833,thalasseus elegans
48833_16.pkl,48833,thalasseus elegans
48833_3.pkl,48833,thalasseus elegans
48833_18.pkl,48833,thalasseus elegans
48833_10.pkl,48833,thalasseus elegans
48833_15.pkl,48833,thalasseus elegans
48833_8.pkl,48833,thalasseus elegans
48833_5.pkl,48833,thalasseus elegans
48833_0.pkl,48833,thalasseus elegans
48833_11.pkl,48833,thalasseus elegans
48833_1.pkl,48833,thalasseus elegans
48833_19.pkl,48833,thalasseus elegans
192806_2.pkl,192806,iduna pallida
192806_1.pkl,192806,iduna pallida
192806_0.pkl,192806,iduna pallida
12770_2.pkl,12770,perdix perdix
12770_0.pkl,12770,perdix perdix
12770_1.pkl,12770,perdix perdix
289545_0.pkl,289545,emberiza cia
289545_6.pkl,289545,emberiza cia
289545_1.pkl,289545,emberiza cia
